configuration,fold,seed,epoch,train_loss,validation_loss
Fusion-LSTM with derivatives,3,46,42,0.06772493700488308,1.239828381211003
Fusion-LSTM with derivatives,3,46,43,0.0688229141922081,1.0829819721683267
Fusion-LSTM with derivatives,3,46,44,0.08496456258055905,1.4398536544675846
Fusion-LSTM with derivatives,3,46,45,0.07113859332323257,1.2410641805868228
Fusion-LSTM with derivatives,3,46,46,0.06308074596676896,1.2842729956348986
Fusion-LSTM with derivatives,3,46,47,0.06591764640188363,1.2677140549153276
Fusion-LSTM with derivatives,3,46,48,0.06356429684029989,1.2066102700163484
Fusion-LSTM with derivatives,3,46,49,0.06539073424322661,1.251164352165953
Fusion-LSTM with derivatives,3,46,50,0.0590693034767102,1.2685420555794764
Fusion-LSTM with derivatives,3,46,51,0.06484104089484484,1.3555602089851408
Fusion-LSTM with derivatives,3,46,52,0.05432427882498831,1.245695949826913
Fusion-LSTM with derivatives,3,46,53,0.054712411117190295,1.3932495643882632
Fusion-LSTM with derivatives,3,46,54,0.06444771035890513,1.335234677298014
Fusion-LSTM with derivatives,3,46,55,0.07059891946237842,1.2162862644380494
Fusion-LSTM with derivatives,3,46,56,0.06341755492698162,1.3021544662599043
Fusion-LSTM with derivatives,3,46,57,0.07581406106164149,1.0916787204440035
Fusion-LSTM with derivatives,3,46,58,0.06103029518789791,1.1421254774871863
Fusion-LSTM with derivatives,3,46,59,0.06268761269235557,1.5062610213361696
Fusion-LSTM with derivatives,3,46,60,0.05654210336933579,1.4020998368910524
Fusion-LSTM with derivatives,3,47,1,1.0542799571785357,0.6276406499574769
Fusion-LSTM with derivatives,3,47,2,0.35058871904439337,0.5995917502689162
Fusion-LSTM with derivatives,3,47,3,0.29639311522154266,0.575289415488453
Fusion-LSTM with derivatives,3,47,4,0.272300446151958,0.5853624617528616
Fusion-LSTM with derivatives,3,47,5,0.23561036572179297,0.6408941988800056
Fusion-LSTM with derivatives,3,47,6,0.23528981127004375,0.586034303191323
Fusion-LSTM with derivatives,3,47,7,0.21453575708729639,0.5973926928183317
Fusion-LSTM with derivatives,3,47,8,0.20977800714837483,0.7570618241712982
Fusion-LSTM with derivatives,3,47,9,0.20591814697517896,1.1584506985151544
Fusion-LSTM with derivatives,3,47,10,0.202613641326216,0.8095100150918061
Fusion-LSTM with derivatives,3,47,11,0.1831665222251087,0.661095338391308
Fusion-LSTM with derivatives,3,47,12,0.17006714553230468,0.7164005087356647
Fusion-LSTM with derivatives,3,47,13,0.15936692875556488,0.8153903254735395
Fusion-LSTM with derivatives,3,47,14,0.17733843404036415,0.6728776385324307
Fusion-LSTM with derivatives,3,47,15,0.16969207102598036,0.6918852936859151
Fusion-LSTM with derivatives,3,47,16,0.15960542366409886,0.9421885694910146
Fusion-LSTM with derivatives,3,47,17,0.16850140468425343,0.8510266183494771
Fusion-LSTM with derivatives,3,47,18,0.1522407607075727,1.1803385662520207
Fusion-LSTM with derivatives,3,47,19,0.15521081029821973,0.6926088397482906
Fusion-LSTM with derivatives,3,47,20,0.13006648474916907,1.2500468749295242
Fusion-LSTM with derivatives,3,47,21,0.1386060609490773,0.9898956131572744
Fusion-LSTM with derivatives,3,47,22,0.1761655301220191,1.606777605208211
Fusion-LSTM with derivatives,3,47,23,0.1693403642841071,1.5099825904991642
Fusion-LSTM with derivatives,3,47,24,0.1480642690662215,1.9177577141945716
Fusion-LSTM with derivatives,3,47,25,0.12857410503773514,0.7875590022005126
Fusion-LSTM with derivatives,3,47,26,0.12606473749201597,1.4956748620519098
Fusion-LSTM with derivatives,3,47,27,0.1347085517982095,0.8602294748496709
Fusion-LSTM with derivatives,3,47,28,0.11211653907216561,1.808967749355849
Fusion-LSTM with derivatives,3,47,29,0.1102247273247541,2.238870659620507
Fusion-LSTM with derivatives,3,47,30,0.1349771319991063,0.8145330933779791
Fusion-LSTM with derivatives,3,47,31,0.11312588027675582,1.491719008538583
Fusion-LSTM with derivatives,3,47,32,0.10551622387004692,0.9976702357800502
Fusion-LSTM with derivatives,3,47,33,0.09035640956794086,1.3291094548047464
Fusion-LSTM with derivatives,3,47,34,0.09603555111573377,0.8454889740396596
Fusion-LSTM with derivatives,3,47,35,0.09047234041063792,0.9990585219403982
Fusion-LSTM with derivatives,3,47,36,0.07893615149485592,1.3079650594503374
Fusion-LSTM with derivatives,3,47,37,0.07092862892041513,1.2959043184291392
Fusion-LSTM with derivatives,3,47,38,0.09724226632705157,1.8076330379776235
Fusion-LSTM with derivatives,3,47,39,0.0786117820741341,2.317383911749602
Fusion-LSTM with derivatives,3,47,40,0.07809076204850404,1.1865123787297394
Fusion-LSTM with derivatives,3,47,41,0.12390689698563438,1.1425468236739031
Fusion-LSTM with derivatives,3,47,42,0.08646032211430577,1.5046497334255613
Fusion-LSTM with derivatives,3,47,43,0.06313092542715393,1.6777516001487929
Fusion-LSTM with derivatives,3,47,44,0.06328344676039817,2.0723772068943367
Fusion-LSTM with derivatives,3,47,45,0.07835882398262847,1.917542672788322
Fusion-LSTM with derivatives,3,47,46,0.05538884357517921,1.7018307798875953
Fusion-LSTM with derivatives,3,47,47,0.04988917830066943,1.8325486531797446
Fusion-LSTM with derivatives,3,47,48,0.04944355431317554,1.3715008073164232
Fusion-LSTM with derivatives,3,47,49,0.052839982366069745,1.66376179494198
Fusion-LSTM with derivatives,3,47,50,0.05660248798167259,1.173301093483371
Fusion-LSTM with derivatives,3,47,51,0.047019050101712576,1.3612653915331048
Fusion-LSTM with derivatives,3,47,52,0.049223902813922214,1.261144147119807
Fusion-LSTM with derivatives,3,47,53,0.05163015521242531,1.31929117130346
Fusion-LSTM with derivatives,3,47,54,0.07502199001097624,1.3339299455722422
Fusion-LSTM with derivatives,3,47,55,0.05193326288680418,1.6499294814511165
Fusion-LSTM with derivatives,3,47,56,0.057961832358721155,1.2538275904250595
Fusion-LSTM with derivatives,3,47,57,0.053594811237915575,1.4601370519733903
Fusion-LSTM with derivatives,3,47,58,0.10284927481905036,0.9222501869580906
Fusion-LSTM with derivatives,3,47,59,0.076398442598168,0.9865015938690623
Fusion-LSTM with derivatives,3,47,60,0.05697487413552832,0.955571614307365
Fusion-LSTM with derivatives,3,48,1,1.1209124141147742,0.7558048638657704
Fusion-LSTM with derivatives,3,48,2,0.38473448134525834,0.5463016098150417
Fusion-LSTM with derivatives,3,48,3,0.2818913161800177,0.7790074909508103
Fusion-LSTM with derivatives,3,48,4,0.2605664838902903,0.9316597086078716
Fusion-LSTM with derivatives,3,48,5,0.2424093158955512,0.7232881411441467
Fusion-LSTM with derivatives,3,48,6,0.23412645976386667,0.5778819248861237
Fusion-LSTM with derivatives,3,48,7,0.22490180690718717,0.5941469670591615
Fusion-LSTM with derivatives,3,48,8,0.21250804387693742,0.6022952241155336
Fusion-LSTM with derivatives,3,48,9,0.20584464558038507,0.709874787826708
Fusion-LSTM with derivatives,3,48,10,0.1973634715018287,0.6824661073132381
Fusion-LSTM with derivatives,3,48,11,0.18819793373686675,0.8420365755475542
Fusion-LSTM with derivatives,3,48,12,0.17669528148589878,1.2699598443520643
Fusion-LSTM with derivatives,3,48,13,0.17631720562098085,0.9339256324420685
Fusion-LSTM with derivatives,3,48,14,0.17184794697830802,1.1800485810018935
Fusion-LSTM with derivatives,3,48,15,0.173262341395704,1.1288656692647334
Fusion-LSTM with derivatives,3,48,16,0.16956222378150404,1.7046565980781299
Fusion-LSTM with derivatives,3,48,17,0.1746400656229859,0.8323996351012644
Fusion-LSTM with derivatives,3,48,18,0.15890616744938976,1.028355543437244
Fusion-LSTM with derivatives,3,48,19,0.1566037405065805,1.200103468052746
Fusion-LSTM with derivatives,3,48,20,0.15503767499136267,1.2215674673236392
Fusion-LSTM with derivatives,3,48,21,0.1471876108717025,1.3303753481533542
Fusion-LSTM with derivatives,3,48,22,0.15096752035576816,1.2382741236836656
Fusion-LSTM with derivatives,3,48,23,0.1417745126838531,1.1182274013070441
Fusion-LSTM with derivatives,3,48,24,0.12672388331098794,1.379992948044521
Fusion-LSTM with derivatives,3,48,25,0.1309442518501107,1.8339596663131155
Fusion-LSTM with derivatives,3,48,26,0.13315361616079233,1.579691938946582
Fusion-LSTM with derivatives,3,48,27,0.12056636636797624,3.5478916719587095
Fusion-LSTM with derivatives,3,48,28,0.15640581938173245,1.5907388896812182
Fusion-LSTM with derivatives,3,48,29,0.132736929567582,2.970421595799598
Fusion-LSTM with derivatives,3,48,30,0.14752513685574134,1.3260130320580001
Fusion-LSTM with derivatives,3,48,31,0.11969134693207727,2.8563647979960254
Fusion-LSTM with derivatives,3,48,32,0.12901403565950897,1.7638219544035334
Fusion-LSTM with derivatives,3,48,33,0.11127438653226293,1.595619311747561
Fusion-LSTM with derivatives,3,48,34,0.1022702534865326,1.5994922972950045
Fusion-LSTM with derivatives,3,48,35,0.10863426651703108,2.2355285625850128
Fusion-LSTM with derivatives,3,48,36,0.10057662873320988,2.240025553188484
Fusion-LSTM with derivatives,3,48,37,0.10223944774210818,3.464528624616579
Fusion-LSTM with derivatives,3,48,38,0.11089218308983957,3.6657487348940387
Fusion-LSTM with derivatives,3,48,39,0.09537269059762313,1.369638283094645
Fusion-LSTM with derivatives,3,48,40,0.08522602459807405,0.967955274808082
Fusion-LSTM with derivatives,3,48,41,0.08868407984848052,1.0950168638609241
Fusion-LSTM with derivatives,3,48,42,0.07724550655182873,1.3003362206667974
Fusion-LSTM with derivatives,3,48,43,0.08915082594032317,1.314193027824226
Fusion-LSTM with derivatives,3,48,44,0.0697310577291961,1.4554579828707677
Fusion-LSTM with derivatives,3,48,45,0.09063770173242834,1.5508125980445173
Fusion-LSTM with derivatives,3,48,46,0.06591288483151966,2.142168929960493
Fusion-LSTM with derivatives,3,48,47,0.06733482506276402,1.7503661567372597
Fusion-LSTM with derivatives,3,48,48,0.05346158584665268,2.483942881726369
Fusion-LSTM with derivatives,3,48,49,0.056365315340792574,2.8779622608135833
Fusion-LSTM with derivatives,3,48,50,0.06533562905220629,2.1936629076548844
Fusion-LSTM with derivatives,3,48,51,0.059771477801309446,1.865721985947661
Fusion-LSTM with derivatives,3,48,52,0.0568249548067672,2.39829404264751
Fusion-LSTM with derivatives,3,48,53,0.051645486214018745,2.2485425707804083
Fusion-LSTM with derivatives,3,48,54,0.04677860893092662,2.7731970488962636
Fusion-LSTM with derivatives,3,48,55,0.045792379619166344,2.3138434413344107
Fusion-LSTM with derivatives,3,48,56,0.062138393975293055,1.8735004691582806
Fusion-LSTM with derivatives,3,48,57,0.07129069758772805,1.5614307741449065
Fusion-LSTM with derivatives,3,48,58,0.06489345760452091,1.5850105324693695
Fusion-LSTM with derivatives,3,48,59,0.05182147559528994,2.1763694464410626
Fusion-LSTM with derivatives,3,48,60,0.06711294912399912,1.18392020813824
Fusion-LSTM with derivatives,3,49,1,0.9774880953155891,0.6047361849239038
Fusion-LSTM with derivatives,3,49,2,0.36922987532725027,0.6377202373630596
Fusion-LSTM with derivatives,3,49,3,0.31906972742591067,0.5886544896371709
Fusion-LSTM with derivatives,3,49,4,0.2754633500306249,0.8589132170132371
Fusion-LSTM with derivatives,3,49,5,0.2523125320354004,1.2826718987283967
Fusion-LSTM with derivatives,3,49,6,0.23089707392618197,0.7877277953069914
Fusion-LSTM with derivatives,3,49,7,0.2144155231387061,0.898400846517311
Fusion-LSTM with derivatives,3,49,8,0.1964567140701714,1.426949913552972
Fusion-LSTM with derivatives,3,49,9,0.19367099836915846,2.3541760225653396
Fusion-LSTM with derivatives,3,49,10,0.19697821579577363,1.4963776719145305
Fusion-LSTM with derivatives,3,49,11,0.1847831043354962,2.0264565096523777
Fusion-LSTM with derivatives,3,49,12,0.17699419544348977,0.8563100113308905
Fusion-LSTM with derivatives,3,49,13,0.18430069890955536,1.6496377123414345
Fusion-LSTM with derivatives,3,49,14,0.18134121593737274,1.5222034596797056
Fusion-LSTM with derivatives,3,49,15,0.16648910504962325,1.0197886118911348
Fusion-LSTM with derivatives,3,49,16,0.1741992982990174,2.020274275566297
Fusion-LSTM with derivatives,3,49,17,0.1740420457793098,1.6995017292989374
Fusion-LSTM with derivatives,3,49,18,0.16446168521128662,0.9410388349737011
Fusion-LSTM with derivatives,3,49,19,0.17353380278709832,1.5399020069300253
Fusion-LSTM with derivatives,3,49,20,0.17535376053770566,1.92496250682282
Fusion-LSTM with derivatives,3,49,21,0.17457569101170298,1.8385416030009087
Fusion-LSTM with derivatives,3,49,22,0.1578457374820651,2.351011950327415
Fusion-LSTM with derivatives,3,49,23,0.17371814875017613,1.6230863679192602
Fusion-LSTM with derivatives,3,49,24,0.17104440779803998,1.714072427440989
Fusion-LSTM with derivatives,3,49,25,0.16692621502740485,2.0982763167134872
Fusion-LSTM with derivatives,3,49,26,0.16480975937645095,2.7097652814423263
Fusion-LSTM with derivatives,3,49,27,0.15799025846958525,2.1721871459946445
Fusion-LSTM with derivatives,3,49,28,0.1590356203758753,2.3236149088079325
Fusion-LSTM with derivatives,3,49,29,0.16104014902731648,2.38474078007839
Fusion-LSTM with derivatives,3,49,30,0.1533619048327367,2.0704772736353942
Fusion-LSTM with derivatives,3,49,31,0.16526898107397447,3.13995622607647
Fusion-LSTM with derivatives,3,49,32,0.1750275398818178,2.0156480021446757
Fusion-LSTM with derivatives,3,49,33,0.14542901066419547,2.7035966618006086
Fusion-LSTM with derivatives,3,49,34,0.14468191627068416,2.5198307871756063
Fusion-LSTM with derivatives,3,49,35,0.13717310563504514,2.619172836124772
Fusion-LSTM with derivatives,3,49,36,0.13877888662606727,1.3254616870007925
Fusion-LSTM with derivatives,3,49,37,0.1832376041680301,0.7916730696675163
Fusion-LSTM with derivatives,3,49,38,0.16850181450036322,1.4383349833810855
Fusion-LSTM with derivatives,3,49,39,0.14554162439448753,0.9332671832113646
Fusion-LSTM with derivatives,3,49,40,0.1308062699865493,0.9289579653577484
Fusion-LSTM with derivatives,3,49,41,0.13624308278801245,0.9483657714518361
Fusion-LSTM with derivatives,3,49,42,0.11222185684903453,1.1949903261798982
Fusion-LSTM with derivatives,3,49,43,0.11693861088857897,0.9975110325235991
Fusion-LSTM with derivatives,3,49,44,0.10715448098094843,1.1863355141453273
Fusion-LSTM with derivatives,3,49,45,0.11129903944511114,0.9967446632730136
Fusion-LSTM with derivatives,3,49,46,0.11706687532114692,1.0557729262600906
Fusion-LSTM with derivatives,3,49,47,0.09018182690719581,1.1073099321039468
Fusion-LSTM with derivatives,3,49,48,0.10382027845055047,0.8917254423195461
Fusion-LSTM with derivatives,3,49,49,0.08344626242881613,1.3326899534720045
Fusion-LSTM with derivatives,3,49,50,0.0742922463867278,1.3297299922793417
Fusion-LSTM with derivatives,3,49,51,0.0780066245101643,1.2221307638618681
Fusion-LSTM with derivatives,3,49,52,0.09585117944341796,1.7147019808834705
Fusion-LSTM with derivatives,3,49,53,0.07636711859565787,1.4709225161395483
Fusion-LSTM with derivatives,3,49,54,0.06891724183095978,1.155973819832257
Fusion-LSTM with derivatives,3,49,55,0.06164724050682118,2.271285958869277
Fusion-LSTM with derivatives,3,49,56,0.061991883008185464,1.5218603409811136
Fusion-LSTM with derivatives,3,49,57,0.062221680481744424,1.6889273631981958
Fusion-LSTM with derivatives,3,49,58,0.0574189618332397,2.103025719929541
Fusion-LSTM with derivatives,3,49,59,0.06545051903170547,1.4619484912424467
Fusion-LSTM with derivatives,3,49,60,0.06291511509288387,1.8237218948655158
Fusion-LSTM with derivatives,3,50,1,1.0531511125761435,0.7871971505243074
Fusion-LSTM with derivatives,3,50,2,0.41493814271342133,0.6834365321280321
Fusion-LSTM with derivatives,3,50,3,0.2882517278741259,0.6855422752895695
Fusion-LSTM with derivatives,3,50,4,0.2475790835666365,0.7626462010217663
Fusion-LSTM with derivatives,3,50,5,0.2320926373328911,0.7536438825995168
Fusion-LSTM with derivatives,3,50,6,0.21432736047603396,1.4515741027626101
Fusion-LSTM with derivatives,3,50,7,0.2108008212634912,0.7970612009116439
Fusion-LSTM with derivatives,3,50,8,0.19521334889239492,0.9708889824664317
Fusion-LSTM with derivatives,3,50,9,0.1837307742930698,0.8157823808038259
Fusion-LSTM with derivatives,3,50,10,0.18634054621721444,0.8547314370609429
Fusion-LSTM with derivatives,3,50,11,0.1889533295635054,0.7996408455776718
Fusion-LSTM with derivatives,3,50,12,0.17004447641358097,0.9139475428676955
Fusion-LSTM with derivatives,3,50,13,0.17565832327231082,0.9948431605812889
Fusion-LSTM with derivatives,3,50,14,0.17788272880598766,0.7889277068917606
Fusion-LSTM with derivatives,3,50,15,0.15880634948747968,0.86529915640814
Fusion-LSTM with derivatives,3,50,16,0.1535646561088912,1.2169679995290388
Fusion-LSTM with derivatives,3,50,17,0.16845216906347543,0.91074687846989
Fusion-LSTM with derivatives,3,50,18,0.146104326543458,0.875168527853314
Fusion-LSTM with derivatives,3,50,19,0.14078501477518576,0.8522317161318891
Fusion-LSTM with derivatives,3,50,20,0.12857438779695227,1.4925938477618639
Fusion-LSTM with derivatives,3,50,21,0.12694352628002428,1.061638336980118
Fusion-LSTM with derivatives,3,50,22,0.11777538781136912,0.8780295340426313
Fusion-LSTM with derivatives,3,50,23,0.10895329953248924,1.037642358359051
Fusion-LSTM with derivatives,3,50,24,0.13086686444209622,0.8667855372406402
Fusion-LSTM with derivatives,3,50,25,0.13518258265763614,1.3025025458893187
Fusion-LSTM with derivatives,3,50,26,0.13791076190974735,0.8307152665698553
Fusion-LSTM with derivatives,3,50,27,0.1084171539519996,0.8906408830446267
Fusion-LSTM with derivatives,3,50,28,0.09668593032553291,1.153103238225483
Fusion-LSTM with derivatives,3,50,29,0.09404085186461061,1.077889810974243
Fusion-LSTM with derivatives,3,50,30,0.10471642942592183,1.0503691145271625
Fusion-LSTM with derivatives,3,50,31,0.07789798474825053,1.1571118764157564
Fusion-LSTM with derivatives,3,50,32,0.08267724393704616,1.7579279789072413
Fusion-LSTM with derivatives,3,50,33,0.07049535375162504,1.2352300423433695
Fusion-LSTM with derivatives,3,50,34,0.060327374032878,1.2599321288257774
Fusion-LSTM with derivatives,3,50,35,0.10338542850585569,0.9516474047609346
Fusion-LSTM with derivatives,3,50,36,0.08206921382849026,0.9451503536861148
Fusion-LSTM with derivatives,3,50,37,0.07869643302867901,0.9172657237112897
Fusion-LSTM with derivatives,3,50,38,0.07790907744420777,0.954764082871643
